REGION,SUBREGION,COUNTRY,ORGCD,NATIO_ISO,YEAR,Total Sum of Count
Africa,Sub-Saharan Africa,Gambia,UNIDO,GMB,2021,1
Africa,Sub-Saharan Africa,Gambia,UNOPS,GMB,2021,1
Africa,Sub-Saharan Africa,Gambia,WFP,GMB,2021,34
Africa,Sub-Saharan Africa,Gambia,WHO,GMB,2021,23
Africa,Sub-Saharan Africa,Gambia,WMO,GMB,2021,1
Africa,Sub-Saharan Africa,Ghana,CTBTO,GHA,2021,3
Africa,Sub-Saharan Africa,Ghana,FAO,GHA,2021,53
Africa,Sub-Saharan Africa,Ghana,IAEA,GHA,2021,5
Africa,Sub-Saharan Africa,Ghana,ICAO,GHA,2021,1
Africa,Sub-Saharan Africa,Ghana,IFAD,GHA,2021,7
Africa,Sub-Saharan Africa,Ghana,ILO,GHA,2021,16
Africa,Sub-Saharan Africa,Ghana,IMO,GHA,2021,5
Africa,Sub-Saharan Africa,Ghana,IOM,GHA,2021,76
Africa,Sub-Saharan Africa,Ghana,ITC,GHA,2021,2
Africa,Sub-Saharan Africa,Ghana,ITU,GHA,2021,6
Africa,Sub-Saharan Africa,Ghana,UN,GHA,2021,261
Africa,Sub-Saharan Africa,Ghana,UN WOMEN,GHA,2021,2
Africa,Sub-Saharan Africa,Ghana,UNAIDS,GHA,2021,10
Africa,Sub-Saharan Africa,Ghana,UNDP,GHA,2021,63
Africa,Sub-Saharan Africa,Ghana,UNESCO,GHA,2021,17
Africa,Sub-Saharan Africa,Ghana,UNFPA,GHA,2021,34
Africa,Sub-Saharan Africa,Ghana,UNHCR,GHA,2021,69
Africa,Sub-Saharan Africa,Ghana,UNICEF,GHA,2021,122
Africa,Sub-Saharan Africa,Ghana,UNIDO,GHA,2021,6
Africa,Sub-Saharan Africa,Ghana,UNOPS,GHA,2021,2
Africa,Sub-Saharan Africa,Ghana,UNRWA,GHA,2021,2
Africa,Sub-Saharan Africa,Ghana,UNU,GHA,2021,2
Africa,Sub-Saharan Africa,Ghana,UNWTO,GHA,2021,1
Africa,Sub-Saharan Africa,Ghana,UPU,GHA,2021,1
Africa,Sub-Saharan Africa,Ghana,WFP,GHA,2021,58
Africa,Sub-Saharan Africa,Ghana,WHO,GHA,2021,79
Africa,Sub-Saharan Africa,Ghana,WIPO,GHA,2021,6
Africa,Sub-Saharan Africa,Ghana,WMO,GHA,2021,1
Africa,Sub-Saharan Africa,Guinea,FAO,GIN,2021,10
Africa,Sub-Saharan Africa,Guinea,IFAD,GIN,2021,2
Africa,Sub-Saharan Africa,Guinea,ILO,GIN,2021,2
Africa,Sub-Saharan Africa,Guinea,IOM,GIN,2021,14
Africa,Sub-Saharan Africa,Guinea,ITC,GIN,2021,2
Africa,Sub-Saharan Africa,Guinea,ITU,GIN,2021,1
Africa,Sub-Saharan Africa,Guinea,UN,GIN,2021,56
Africa,Sub-Saharan Africa,Guinea,UN WOMEN,GIN,2021,1
Africa,Sub-Saharan Africa,Guinea,UNAIDS,GIN,2021,5
Africa,Sub-Saharan Africa,Guinea,UNDP,GIN,2021,51
Africa,Sub-Saharan Africa,Guinea,UNESCO,GIN,2021,4
Africa,Sub-Saharan Africa,Guinea,UNFPA,GIN,2021,22
Africa,Sub-Saharan Africa,Guinea,UNHCR,GIN,2021,57
Africa,Sub-Saharan Africa,Guinea,UNICEF,GIN,2021,105
Africa,Sub-Saharan Africa,Guinea,UNIDO,GIN,2021,4
Africa,Sub-Saharan Africa,Guinea,WFP,GIN,2021,69
Africa,Sub-Saharan Africa,Guinea,WHO,GIN,2021,43
Africa,Sub-Saharan Africa,Guinea-Bissau,FAO,GNB,2021,4
Africa,Sub-Saharan Africa,Guinea-Bissau,ILO,GNB,2021,1
Africa,Sub-Saharan Africa,Guinea-Bissau,IOM,GNB,2021,1
Africa,Sub-Saharan Africa,Guinea-Bissau,UN,GNB,2021,12
Africa,Sub-Saharan Africa,Guinea-Bissau,UNDP,GNB,2021,31
Africa,Sub-Saharan Africa,Guinea-Bissau,UNESCO,GNB,2021,2
Africa,Sub-Saharan Africa,Guinea-Bissau,UNFPA,GNB,2021,10
Africa,Sub-Saharan Africa,Guinea-Bissau,UNHCR,GNB,2021,6
Africa,Sub-Saharan Africa,Guinea-Bissau,UNICEF,GNB,2021,38
Africa,Sub-Saharan Africa,Guinea-Bissau,WFP,GNB,2021,28
Africa,Sub-Saharan Africa,Guinea-Bissau,WHO,GNB,2021,9
Africa,Sub-Saharan Africa,Ivory Coast,FAO,CIV,2021,13
Africa,Sub-Saharan Africa,Ivory Coast,IAEA,CIV,2021,3
Africa,Sub-Saharan Africa,Ivory Coast,ICAO,CIV,2021,1
Africa,Sub-Saharan Africa,Ivory Coast,ICJ,CIV,2021,2
Africa,Sub-Saharan Africa,Ivory Coast,IFAD,CIV,2021,8
Africa,Sub-Saharan Africa,Ivory Coast,ILO,CIV,2021,37
Africa,Sub-Saharan Africa,Ivory Coast,IOM,CIV,2021,20
Africa,Sub-Saharan Africa,Ivory Coast,ITC,CIV,2021,2
Africa,Sub-Saharan Africa,Ivory Coast,UN,CIV,2021,200
Africa,Sub-Saharan Africa,Ivory Coast,UN WOMEN,CIV,2021,8
Africa,Sub-Saharan Africa,Ivory Coast,UNAIDS,CIV,2021,11
Africa,Sub-Saharan Africa,Ivory Coast,UNDP,CIV,2021,58
Africa,Sub-Saharan Africa,Ivory Coast,UNESCO,CIV,2021,18
Africa,Sub-Saharan Africa,Ivory Coast,UNFPA,CIV,2021,43
Africa,Sub-Saharan Africa,Ivory Coast,UNHCR,CIV,2021,90
Africa,Sub-Saharan Africa,Ivory Coast,UNICEF,CIV,2021,156
Africa,Sub-Saharan Africa,Ivory Coast,UNIDO,CIV,2021,4
Africa,Sub-Saharan Africa,Ivory Coast,UNOPS,CIV,2021,4
Africa,Sub-Saharan Africa,Ivory Coast,UPU,CIV,2021,2
Africa,Sub-Saharan Africa,Ivory Coast,WFP,CIV,2021,47
Africa,Sub-Saharan Africa,Ivory Coast,WHO,CIV,2021,53
Africa,Sub-Saharan Africa,Ivory Coast,WIPO,CIV,2021,2
Africa,Sub-Saharan Africa,Kenya,CTBTO,KEN,2021,2
Africa,Sub-Saharan Africa,Kenya,FAO,KEN,2021,34
Africa,Sub-Saharan Africa,Kenya,IAEA,KEN,2021,16
Africa,Sub-Saharan Africa,Kenya,ICAO,KEN,2021,17
Africa,Sub-Saharan Africa,Kenya,ICJ,KEN,2021,1
Africa,Sub-Saharan Africa,Kenya,ICSC,KEN,2021,1
Africa,Sub-Saharan Africa,Kenya,IFAD,KEN,2021,15
Africa,Sub-Saharan Africa,Kenya,ILO,KEN,2021,40
Africa,Sub-Saharan Africa,Kenya,IMO,KEN,2021,4
Africa,Sub-Saharan Africa,Kenya,IOM,KEN,2021,272
Africa,Sub-Saharan Africa,Kenya,ITC,KEN,2021,8
Africa,Sub-Saharan Africa,Kenya,ITU,KEN,2021,6
Africa,Sub-Saharan Africa,Kenya,JIU,KEN,2021,1
Africa,Sub-Saharan Africa,Kenya,UN,KEN,2021,1 681
Africa,Sub-Saharan Africa,Kenya,UN WOMEN,KEN,2021,18
Africa,Sub-Saharan Africa,Kenya,UNAIDS,KEN,2021,20
Africa,Sub-Saharan Africa,Kenya,UNDP,KEN,2021,128
Africa,Sub-Saharan Africa,Kenya,UNESCO,KEN,2021,27
Africa,Sub-Saharan Africa,Kenya,UNFCCC,KEN,2021,11
Africa,Sub-Saharan Africa,Kenya,UNFPA,KEN,2021,57
Africa,Sub-Saharan Africa,Kenya,UNHCR,KEN,2021,498
Africa,Sub-Saharan Africa,Kenya,UNICEF,KEN,2021,334
Africa,Sub-Saharan Africa,Kenya,UNIDO,KEN,2021,6
Africa,Sub-Saharan Africa,Kenya,UNJSPF,KEN,2021,3
Africa,Sub-Saharan Africa,Kenya,UNOPS,KEN,2021,13
Africa,Sub-Saharan Africa,Kenya,UNRWA,KEN,2021,3
Africa,Sub-Saharan Africa,Kenya,UNU,KEN,2021,1
Africa,Sub-Saharan Africa,Kenya,UPU,KEN,2021,6
Africa,Sub-Saharan Africa,Kenya,WFP,KEN,2021,384
Africa,Sub-Saharan Africa,Kenya,WHO,KEN,2021,143
Africa,Sub-Saharan Africa,Kenya,WIPO,KEN,2021,5
Africa,Sub-Saharan Africa,Kenya,WMO,KEN,2021,8
Africa,Sub-Saharan Africa,Lesotho,CTBTO,LSO,2021,1
Africa,Sub-Saharan Africa,Lesotho,FAO,LSO,2021,7
Africa,Sub-Saharan Africa,Lesotho,IAEA,LSO,2021,1
Africa,Sub-Saharan Africa,Lesotho,ILO,LSO,2021,2
Africa,Sub-Saharan Africa,Lesotho,IOM,LSO,2021,2
Africa,Sub-Saharan Africa,Lesotho,UN,LSO,2021,13
Africa,Sub-Saharan Africa,Lesotho,UN WOMEN,LSO,2021,1
Africa,Sub-Saharan Africa,Lesotho,UNAIDS,LSO,2021,4
Africa,Sub-Saharan Africa,Lesotho,UNDP,LSO,2021,28
Africa,Sub-Saharan Africa,Lesotho,UNESCO,LSO,2021,2
Africa,Sub-Saharan Africa,Lesotho,UNFCCC,LSO,2021,1
Africa,Sub-Saharan Africa,Lesotho,UNFPA,LSO,2021,13
Africa,Sub-Saharan Africa,Lesotho,UNICEF,LSO,2021,23
Africa,Sub-Saharan Africa,Lesotho,WFP,LSO,2021,27
Africa,Sub-Saharan Africa,Lesotho,WHO,LSO,2021,13
Africa,Sub-Saharan Africa,Lesotho,WIPO,LSO,2021,1
Africa,Sub-Saharan Africa,Liberia,FAO,LBR,2021,6
Africa,Sub-Saharan Africa,Liberia,ILO,LBR,2021,3
Africa,Sub-Saharan Africa,Liberia,IOM,LBR,2021,3
Africa,Sub-Saharan Africa,Liberia,UN,LBR,2021,107
Africa,Sub-Saharan Africa,Liberia,UN WOMEN,LBR,2021,7
Africa,Sub-Saharan Africa,Liberia,UNAIDS,LBR,2021,2
Africa,Sub-Saharan Africa,Liberia,UNDP,LBR,2021,43
Africa,Sub-Saharan Africa,Liberia,UNESCO,LBR,2021,1
Africa,Sub-Saharan Africa,Liberia,UNFPA,LBR,2021,15
Africa,Sub-Saharan Africa,Liberia,UNHCR,LBR,2021,51
Africa,Sub-Saharan Africa,Liberia,UNICEF,LBR,2021,56
Africa,Sub-Saharan Africa,Liberia,WFP,LBR,2021,54
Africa,Sub-Saharan Africa,Liberia,WHO,LBR,2021,22
Africa,Sub-Saharan Africa,Liberia,WIPO,LBR,2021,1
Africa,Sub-Saharan Africa,Madagascar,CTBTO,MDG,2021,1
Africa,Sub-Saharan Africa,Madagascar,FAO,MDG,2021,16
Africa,Sub-Saharan Africa,Madagascar,ICAO,MDG,2021,1
Africa,Sub-Saharan Africa,Madagascar,ICJ,MDG,2021,1
Africa,Sub-Saharan Africa,Madagascar,IFAD,MDG,2021,4
Africa,Sub-Saharan Africa,Madagascar,ILO,MDG,2021,35
Africa,Sub-Saharan Africa,Madagascar,IOM,MDG,2021,1
Africa,Sub-Saharan Africa,Madagascar,ITC,MDG,2021,2
Africa,Sub-Saharan Africa,Madagascar,ITU,MDG,2021,3
Africa,Sub-Saharan Africa,Madagascar,UN,MDG,2021,38
Africa,Sub-Saharan Africa,Madagascar,UNAIDS,MDG,2021,3
Africa,Sub-Saharan Africa,Madagascar,UNDP,MDG,2021,46
Africa,Sub-Saharan Africa,Madagascar,UNESCO,MDG,2021,8
Africa,Sub-Saharan Africa,Madagascar,UNFPA,MDG,2021,37
Africa,Sub-Saharan Africa,Madagascar,UNHCR,MDG,2021,4
Africa,Sub-Saharan Africa,Madagascar,UNICEF,MDG,2021,162
Africa,Sub-Saharan Africa,Madagascar,UNIDO,MDG,2021,3
Africa,Sub-Saharan Africa,Madagascar,UNOPS,MDG,2021,1
Africa,Sub-Saharan Africa,Madagascar,UPU,MDG,2021,1
Africa,Sub-Saharan Africa,Madagascar,WFP,MDG,2021,82
Africa,Sub-Saharan Africa,Madagascar,WHO,MDG,2021,34
Africa,Sub-Saharan Africa,Madagascar,WIPO,MDG,2021,3
Africa,Sub-Saharan Africa,Madagascar,WMO,MDG,2021,1
Africa,Sub-Saharan Africa,Malawi,FAO,MWI,2021,14
Africa,Sub-Saharan Africa,Malawi,IAEA,MWI,2021,1
Africa,Sub-Saharan Africa,Malawi,IFAD,MWI,2021,1
Africa,Sub-Saharan Africa,Malawi,ILO,MWI,2021,14
Africa,Sub-Saharan Africa,Malawi,IOM,MWI,2021,2
Africa,Sub-Saharan Africa,Malawi,ITU,MWI,2021,1
Africa,Sub-Saharan Africa,Malawi,UN,MWI,2021,47
Africa,Sub-Saharan Africa,Malawi,UN WOMEN,MWI,2021,13
Africa,Sub-Saharan Africa,Malawi,UNAIDS,MWI,2021,7
Africa,Sub-Saharan Africa,Malawi,UNDP,MWI,2021,55
Africa,Sub-Saharan Africa,Malawi,UNESCO,MWI,2021,1
Africa,Sub-Saharan Africa,Malawi,UNFCCC,MWI,2021,1
Africa,Sub-Saharan Africa,Malawi,UNFPA,MWI,2021,33
Africa,Sub-Saharan Africa,Malawi,UNHCR,MWI,2021,22
Africa,Sub-Saharan Africa,Malawi,UNICEF,MWI,2021,124
Africa,Sub-Saharan Africa,Malawi,WFP,MWI,2021,104
Africa,Sub-Saharan Africa,Malawi,WHO,MWI,2021,39
Africa,Sub-Saharan Africa,Malawi,WIPO,MWI,2021,1
Africa,Sub-Saharan Africa,Malawi,WMO,MWI,2021,1
Africa,Sub-Saharan Africa,Mali,FAO,MLI,2021,8
Africa,Sub-Saharan Africa,Mali,IFAD,MLI,2021,4
Africa,Sub-Saharan Africa,Mali,ILO,MLI,2021,13
Africa,Sub-Saharan Africa,Mali,IOM,MLI,2021,54
Africa,Sub-Saharan Africa,Mali,ITU,MLI,2021,3
Africa,Sub-Saharan Africa,Mali,UN,MLI,2021,928
Africa,Sub-Saharan Africa,Mali,UN WOMEN,MLI,2021,21
Africa,Sub-Saharan Africa,Mali,UNAIDS,MLI,2021,10
Africa,Sub-Saharan Africa,Mali,UNDP,MLI,2021,47
Africa,Sub-Saharan Africa,Mali,UNESCO,MLI,2021,14
Africa,Sub-Saharan Africa,Mali,UNFPA,MLI,2021,36
Africa,Sub-Saharan Africa,Mali,UNHCR,MLI,2021,73
Africa,Sub-Saharan Africa,Mali,UNICEF,MLI,2021,174
Africa,Sub-Saharan Africa,Mali,UNIDO,MLI,2021,2
Africa,Sub-Saharan Africa,Mali,UNOPS,MLI,2021,1
Africa,Sub-Saharan Africa,Mali,WFP,MLI,2021,144
Africa,Sub-Saharan Africa,Mali,WHO,MLI,2021,33
Africa,Sub-Saharan Africa,Mauritania,FAO,MRT,2021,9
Africa,Sub-Saharan Africa,Mauritania,ILO,MRT,2021,24
Africa,Sub-Saharan Africa,Mauritania,IOM,MRT,2021,13
Africa,Sub-Saharan Africa,Mauritania,UN,MRT,2021,39
Africa,Sub-Saharan Africa,Mauritania,UNAIDS,MRT,2021,4
Africa,Sub-Saharan Africa,Mauritania,UNDP,MRT,2021,32
Africa,Sub-Saharan Africa,Mauritania,UNESCO,MRT,2021,4
Africa,Sub-Saharan Africa,Mauritania,UNFPA,MRT,2021,21
Africa,Sub-Saharan Africa,Mauritania,UNHCR,MRT,2021,55
Africa,Sub-Saharan Africa,Mauritania,UNICEF,MRT,2021,69
Africa,Sub-Saharan Africa,Mauritania,UNIDO,MRT,2021,2
Africa,Sub-Saharan Africa,Mauritania,UPU,MRT,2021,1
Africa,Sub-Saharan Africa,Mauritania,WFP,MRT,2021,56
Africa,Sub-Saharan Africa,Mauritania,WHO,MRT,2021,22
Africa,Sub-Saharan Africa,Mauritania,WIPO,MRT,2021,1
Africa,Sub-Saharan Africa,Mauritius,FAO,MUS,2021,2
Africa,Sub-Saharan Africa,Mauritius,IAEA,MUS,2021,2
Africa,Sub-Saharan Africa,Mauritius,ICAO,MUS,2021,2
Africa,Sub-Saharan Africa,Mauritius,IFAD,MUS,2021,1
Africa,Sub-Saharan Africa,Mauritius,ILO,MUS,2021,3
Africa,Sub-Saharan Africa,Mauritius,IMO,MUS,2021,1
Africa,Sub-Saharan Africa,Mauritius,IOM,MUS,2021,9
Africa,Sub-Saharan Africa,Mauritius,ITC,MUS,2021,6
Africa,Sub-Saharan Africa,Mauritius,ITU,MUS,2021,3
Africa,Sub-Saharan Africa,Mauritius,JIU,MUS,2021,1
Africa,Sub-Saharan Africa,Mauritius,UN,MUS,2021,33
Africa,Sub-Saharan Africa,Mauritius,UNAIDS,MUS,2021,2
Africa,Sub-Saharan Africa,Mauritius,UNDP,MUS,2021,21
Africa,Sub-Saharan Africa,Mauritius,UNESCO,MUS,2021,8
Africa,Sub-Saharan Africa,Mauritius,UNHCR,MUS,2021,1
Africa,Sub-Saharan Africa,Mauritius,UNICEF,MUS,2021,6
Africa,Sub-Saharan Africa,Mauritius,UNJSPF,MUS,2021,2
Africa,Sub-Saharan Africa,Mauritius,UNOPS,MUS,2021,1
Africa,Sub-Saharan Africa,Mauritius,WFP,MUS,2021,2
Africa,Sub-Saharan Africa,Mauritius,WHO,MUS,2021,18
Africa,Sub-Saharan Africa,Mauritius,WIPO,MUS,2021,3
Africa,Sub-Saharan Africa,Mauritius,WMO,MUS,2021,2
Africa,Sub-Saharan Africa,Mozambique,CTBTO,MOZ,2021,1
Africa,Sub-Saharan Africa,Mozambique,FAO,MOZ,2021,16
Africa,Sub-Saharan Africa,Mozambique,ICAO,MOZ,2021,1
Africa,Sub-Saharan Africa,Mozambique,IFAD,MOZ,2021,3
Africa,Sub-Saharan Africa,Mozambique,ILO,MOZ,2021,10
Africa,Sub-Saharan Africa,Mozambique,IOM,MOZ,2021,18
Africa,Sub-Saharan Africa,Mozambique,UN,MOZ,2021,26
Africa,Sub-Saharan Africa,Mozambique,UN WOMEN,MOZ,2021,5
Africa,Sub-Saharan Africa,Mozambique,UNAIDS,MOZ,2021,4
Africa,Sub-Saharan Africa,Mozambique,UNDP,MOZ,2021,35
Africa,Sub-Saharan Africa,Mozambique,UNESCO,MOZ,2021,11
Africa,Sub-Saharan Africa,Mozambique,UNFPA,MOZ,2021,36
Africa,Sub-Saharan Africa,Mozambique,UNHCR,MOZ,2021,26
Africa,Sub-Saharan Africa,Mozambique,UNICC,MOZ,2021,1
Africa,Sub-Saharan Africa,Mozambique,UNICEF,MOZ,2021,116
Africa,Sub-Saharan Africa,Mozambique,UNIDO,MOZ,2021,3
Africa,Sub-Saharan Africa,Mozambique,WFP,MOZ,2021,69
Africa,Sub-Saharan Africa,Mozambique,WHO,MOZ,2021,37
Africa,Sub-Saharan Africa,Mozambique,WIPO,MOZ,2021,1
Africa,Sub-Saharan Africa,Mozambique,WMO,MOZ,2021,1
Africa,Sub-Saharan Africa,Namibia,CTBTO,NAM,2021,1
Africa,Sub-Saharan Africa,Namibia,FAO,NAM,2021,7
Africa,Sub-Saharan Africa,Namibia,IAEA,NAM,2021,3
Africa,Sub-Saharan Africa,Namibia,ILO,NAM,2021,4
Africa,Sub-Saharan Africa,Namibia,ITC,NAM,2021,1
Africa,Sub-Saharan Africa,Namibia,UN,NAM,2021,18
Africa,Sub-Saharan Africa,Namibia,UN WOMEN,NAM,2021,1
Africa,Sub-Saharan Africa,Namibia,UNAIDS,NAM,2021,3
Africa,Sub-Saharan Africa,Namibia,UNDP,NAM,2021,20
Africa,Sub-Saharan Africa,Namibia,UNESCO,NAM,2021,8
Africa,Sub-Saharan Africa,Namibia,UNFPA,NAM,2021,12
Africa,Sub-Saharan Africa,Namibia,UNHCR,NAM,2021,6
Africa,Sub-Saharan Africa,Namibia,UNICEF,NAM,2021,22
Africa,Sub-Saharan Africa,Namibia,UNOPS,NAM,2021,1
Africa,Sub-Saharan Africa,Namibia,UNU,NAM,2021,1
Africa,Sub-Saharan Africa,Namibia,UPU,NAM,2021,1
Africa,Sub-Saharan Africa,Namibia,WFP,NAM,2021,4
Africa,Sub-Saharan Africa,Namibia,WHO,NAM,2021,15
Africa,Sub-Saharan Africa,Niger,CTBTO,NER,2021,2
Africa,Sub-Saharan Africa,Niger,FAO,NER,2021,16
Africa,Sub-Saharan Africa,Niger,IFAD,NER,2021,2
Africa,Sub-Saharan Africa,Niger,ILO,NER,2021,10
Africa,Sub-Saharan Africa,Niger,IOM,NER,2021,105
Africa,Sub-Saharan Africa,Niger,ITU,NER,2021,2
Africa,Sub-Saharan Africa,Niger,UN,NER,2021,119
Africa,Sub-Saharan Africa,Niger,UN WOMEN,NER,2021,2
Africa,Sub-Saharan Africa,Niger,UNAIDS,NER,2021,4
Africa,Sub-Saharan Africa,Niger,UNDP,NER,2021,55
Africa,Sub-Saharan Africa,Niger,UNESCO,NER,2021,9
Africa,Sub-Saharan Africa,Niger,UNFPA,NER,2021,32
Africa,Sub-Saharan Africa,Niger,UNHCR,NER,2021,198
Africa,Sub-Saharan Africa,Niger,UNICEF,NER,2021,158
Africa,Sub-Saharan Africa,Niger,UNOPS,NER,2021,3
Africa,Sub-Saharan Africa,Niger,UNWTO,NER,2021,1
Africa,Sub-Saharan Africa,Niger,WFP,NER,2021,224
Africa,Sub-Saharan Africa,Niger,WHO,NER,2021,46
Africa,Sub-Saharan Africa,Niger,WIPO,NER,2021,1
Africa,Sub-Saharan Africa,Niger,WMO,NER,2021,1
Africa,Sub-Saharan Africa,Nigeria,CTBTO,NGA,2021,1
Africa,Sub-Saharan Africa,Nigeria,FAO,NGA,2021,19
Africa,Sub-Saharan Africa,Nigeria,IAEA,NGA,2021,15
Africa,Sub-Saharan Africa,Nigeria,ICAO,NGA,2021,4
Africa,Sub-Saharan Africa,Nigeria,IFAD,NGA,2021,5
Africa,Sub-Saharan Africa,Nigeria,ILO,NGA,2021,24
Africa,Sub-Saharan Africa,Nigeria,IMO,NGA,2021,3
Africa,Sub-Saharan Africa,Nigeria,IOM,NGA,2021,53
Africa,Sub-Saharan Africa,Nigeria,ISA,NGA,2021,1
Africa,Sub-Saharan Africa,Nigeria,ITC,NGA,2021,1
Africa,Sub-Saharan Africa,Nigeria,JIU,NGA,2021,1
Africa,Sub-Saharan Africa,Nigeria,PAHO,NGA,2021,1
Africa,Sub-Saharan Africa,Nigeria,UN,NGA,2021,293
Africa,Sub-Saharan Africa,Nigeria,UN WOMEN,NGA,2021,12
Africa,Sub-Saharan Africa,Nigeria,UNAIDS,NGA,2021,11
Africa,Sub-Saharan Africa,Nigeria,UNDP,NGA,2021,144
Africa,Sub-Saharan Africa,Nigeria,UNESCO,NGA,2021,16
Africa,Sub-Saharan Africa,Nigeria,UNFPA,NGA,2021,93
Africa,Sub-Saharan Africa,Nigeria,UNHCR,NGA,2021,137
Africa,Sub-Saharan Africa,Nigeria,UNICC,NGA,2021,1
Africa,Sub-Saharan Africa,Nigeria,UNICEF,NGA,2021,350
Africa,Sub-Saharan Africa,Nigeria,UNIDO,NGA,2021,13
Africa,Sub-Saharan Africa,Nigeria,UNJSPF,NGA,2021,2
Africa,Sub-Saharan Africa,Nigeria,UNOPS,NGA,2021,2
Africa,Sub-Saharan Africa,Nigeria,UNRWA,NGA,2021,2
Africa,Sub-Saharan Africa,Nigeria,UNSSC,NGA,2021,1
Africa,Sub-Saharan Africa,Nigeria,WFP,NGA,2021,241
Africa,Sub-Saharan Africa,Nigeria,WHO,NGA,2021,338
Africa,Sub-Saharan Africa,Nigeria,WIPO,NGA,2021,2
Africa,Sub-Saharan Africa,Nigeria,WMO,NGA,2021,3
Africa,Sub-Saharan Africa,Republic Of Cameroon,CTBTO,CMR,2021,2
Africa,Sub-Saharan Africa,Republic Of Cameroon,FAO,CMR,2021,16
Africa,Sub-Saharan Africa,Republic Of Cameroon,IAEA,CMR,2021,6
Africa,Sub-Saharan Africa,Republic Of Cameroon,ICAO,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,ICJ,CMR,2021,3
Africa,Sub-Saharan Africa,Republic Of Cameroon,IFAD,CMR,2021,8
Africa,Sub-Saharan Africa,Republic Of Cameroon,ILO,CMR,2021,34
Africa,Sub-Saharan Africa,Republic Of Cameroon,IMO,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,IOM,CMR,2021,6
Africa,Sub-Saharan Africa,Republic Of Cameroon,ITCILO,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,ITU,CMR,2021,5
Africa,Sub-Saharan Africa,Republic Of Cameroon,UN,CMR,2021,288
Africa,Sub-Saharan Africa,Republic Of Cameroon,UN WOMEN,CMR,2021,8
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNAIDS,CMR,2021,10
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNDP,CMR,2021,76
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNESCO,CMR,2021,36
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNFCCC,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNFPA,CMR,2021,35
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNHCR,CMR,2021,229
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNICC,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNICEF,CMR,2021,142
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNIDO,CMR,2021,3
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNJSPF,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNOPS,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNU,CMR,2021,2
Africa,Sub-Saharan Africa,Republic Of Cameroon,UNWTO,CMR,2021,1
Africa,Sub-Saharan Africa,Republic Of Cameroon,UPU,CMR,2021,3
Africa,Sub-Saharan Africa,Republic Of Cameroon,WFP,CMR,2021,132
Africa,Sub-Saharan Africa,Republic Of Cameroon,WHO,CMR,2021,72
Africa,Sub-Saharan Africa,Republic Of Cameroon,WIPO,CMR,2021,6
Africa,Sub-Saharan Africa,Republic Of Cameroon,WMO,CMR,2021,1
Africa,Sub-Saharan Africa,Republic of the Congo,FAO,COG,2021,8
Africa,Sub-Saharan Africa,Republic of the Congo,IFAD,COG,2021,1
Africa,Sub-Saharan Africa,Republic of the Congo,ILO,COG,2021,1
Africa,Sub-Saharan Africa,Republic of the Congo,ITC,COG,2021,1
Africa,Sub-Saharan Africa,Republic of the Congo,ITU,COG,2021,1
Africa,Sub-Saharan Africa,Republic of the Congo,UN,COG,2021,29
Africa,Sub-Saharan Africa,Republic of the Congo,UNAIDS,COG,2021,4
Africa,Sub-Saharan Africa,Republic of the Congo,UNDP,COG,2021,24
Africa,Sub-Saharan Africa,Republic of the Congo,UNESCO,COG,2021,16
Africa,Sub-Saharan Africa,Republic of the Congo,UNFPA,COG,2021,18
Africa,Sub-Saharan Africa,Republic of the Congo,UNHCR,COG,2021,49
Africa,Sub-Saharan Africa,Republic of the Congo,UNICEF,COG,2021,35
Africa,Sub-Saharan Africa,Republic of the Congo,WFP,COG,2021,37
Africa,Sub-Saharan Africa,Republic of the Congo,WHO,COG,2021,276
Africa,Sub-Saharan Africa,Republic of the Congo,WMO,COG,2021,1
Africa,Sub-Saharan Africa,Rwanda,FAO,RWA,2021,17
Africa,Sub-Saharan Africa,Rwanda,IAEA,RWA,2021,1
Africa,Sub-Saharan Africa,Rwanda,IFAD,RWA,2021,2
Africa,Sub-Saharan Africa,Rwanda,ILO,RWA,2021,3
Africa,Sub-Saharan Africa,Rwanda,IOM,RWA,2021,61
Africa,Sub-Saharan Africa,Rwanda,ITU,RWA,2021,3
Africa,Sub-Saharan Africa,Rwanda,PAHO,RWA,2021,2
Africa,Sub-Saharan Africa,Rwanda,UN,RWA,2021,184
Africa,Sub-Saharan Africa,Rwanda,UN WOMEN,RWA,2021,10
Africa,Sub-Saharan Africa,Rwanda,UNAIDS,RWA,2021,9
